date,Durchfall,Angst,Rachenschmerzen,Fieber,Entzündung,Muskelschmerzen,Schock,trockener Husten,Sputum,Husten,Kopfschmerzen,Erbrechen,Übelkeit,Lymphopenie,Pneumonie,respiratorische Insuffizienz,Dyspnoe,Hypoxämie,Müdigkeit,Ausfluss,ensemble_trend,harmonic_p,Holm_pval(alpha=0.05),up/down trend
2022-05-12,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,0,-1,-1,1,1,-1,1,3.4516557246157644e-21,2.274641122521789e-18,1
2022-05-13,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,0,-1,-1,1,1,-1,1,2.7262179168555266e-20,1.619373442612183e-17,1
2022-05-14,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,3.4281743319157504e-19,1.700374468630212e-16,1
2022-05-15,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,3.637369027811485e-18,1.4876839323748971e-15,1
2022-05-16,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,2.7422369663143872e-17,9.021959619174334e-15,1
2022-05-17,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,2.848344375440853e-17,9.28560266393718e-15,1
2022-05-18,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,1,7.096807749727161e-17,2.1361391326678754e-14,1
2022-05-19,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,5.918365916000296e-18,2.296325975408115e-15,1
2022-05-20,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,4.0778039879907475e-20,2.3651263130346336e-17,1
2022-05-21,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,1,1,1,2.3068654047912146e-20,1.3818123774699376e-17,1
2022-05-22,1,0,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,1,1,1,3.6931159429245267e-19,1.809626812033018e-16,1
2022-05-23,1,0,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,1,1,1,2.6937479860232824e-18,1.1367616501018252e-15,1
2022-05-24,1,0,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,0,-1,1,1,1,1,5.9296750495180486e-18,2.296325975408115e-15,1
2022-05-25,1,0,1,1,-1,1,1,1,1,1,-1,0,1,-1,1,0,-1,1,1,1,1,5.693098598229926e-18,2.2289611064296933e-15,1
2022-05-26,1,0,0,1,-1,1,1,1,1,1,-1,0,1,-1,1,0,-1,1,1,1,1,3.3224695248873564e-18,1.3688574442535908e-15,1
2022-05-27,1,0,0,1,-1,1,1,1,1,1,-1,0,1,-1,1,1,-1,1,1,1,1,2.2624883713500925e-18,9.638200461951394e-16,1
2022-05-28,1,1,0,1,-1,1,1,1,1,1,-1,0,1,-1,1,1,-1,1,1,1,1,1.9116796254430538e-18,8.220222389405131e-16,1
2022-05-29,1,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,5.851587998689959e-21,3.745016319161574e-18,1
2022-05-30,1,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,4.7846601817597366e-27,3.966483290678822e-24,1
2022-05-31,1,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,2.1108306179425408e-27,1.7625435659820217e-24,1
2022-06-01,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,3.112294666649324e-28,2.6143275199854324e-25,1
2022-06-02,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,7.973560519486783e-29,6.721711517927358e-26,1
2022-06-03,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.958556464744594e-30,1.6726072208918835e-27,1
2022-06-04,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,2.1511418680834843e-31,1.8499820065517966e-28,1
2022-06-05,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,2.601740421002144e-30,2.2192845791148287e-27,1
2022-06-06,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.6408747620130387e-30,1.402947921521148e-27,1
2022-06-07,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.8601759104275717e-29,1.5792893479530085e-26,1
2022-06-08,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,5.560510720055901e-29,4.698631558447237e-26,1
2022-06-09,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,3.353469385091124e-29,2.840388569172182e-26,1
2022-06-10,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,4.579508668768547e-30,3.901741385790802e-27,1
2022-06-11,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.5916324803985248e-31,1.3703955656231298e-28,1
2022-06-12,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.7929926743748026e-33,1.54555968531108e-30,1
2022-06-13,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1.2723244590748874e-36,1.0992883326407027e-33,1
2022-06-14,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,5.769624903295557e-38,4.990725541350656e-35,1
2022-06-15,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,0,1,2.919119173059689e-36,2.5191998463505114e-33,1
